measurement_time	Y	X	Z
6716764745120390144	0.731201	0.51004	0.134521
6716764767479990272	0.732941	0.513275	0.134491
6716764790144532480	0.732117	0.513123	0.134613
6716764813320175616	0.731415	0.512085	0.134613
6716764835692660736	0.728516	0.506714	0.134613
6716764858571951104	0.733002	0.510101	0.134521
6716764880678148096	0.728912	0.510223	0.134613
6716764903501603840	0.729553	0.510376	0.134399
6716764925972873216	0.730347	0.510559	0.134552
6716764948654595072	0.729889	0.51059	0.134644
6716764971456576512	0.728729	0.507385	0.134552
6716764993738866688	0.729858	0.510162	0.134521
6716765016600977408	0.730377	0.510468	0.134491
6716765038990642176	0.729004	0.510315	0.134735
6716765061461911552	0.730469	0.510132	0.13446
6716765084324022272	0.729126	0.511139	0.134613
6716765106756636672	0.730499	0.510956	0.134583
6716765129330984960	0.72876	0.50885	0.134735
6716765152098606080	0.729828	0.510223	0.134491
6716765174896292864	0.730621	0.510986	0.134613
6716765198248030208	0.730927	0.511108	0.134644
6716765220148068352	0.72937	0.512024	0.134613
6716765242773955584	0.729675	0.509216	0.134369
6716765265069130752	0.729675	0.510376	0.134613
6716765288111630336	0.731384	0.511261	0.134583
6716765310647323648	0.73111	0.511139	0.134705
6716765333148657664	0.732819	0.513397	0.134338
6716765355572681728	0.730743	0.510895	0.134644
6716765378370368512	0.730225	0.511597	0.13443
6716765401107924992	0.729797	0.511536	0.134369
6716765423334380544	0.729401	0.510468	0.13446
6716765446106297344	0.73053	0.511902	0.134552
6716765468959818752	0.73172	0.511078	0.134521
6716765491104669696	0.730194	0.510864	0.134735
6716765513734852608	0.731537	0.509796	0.134644
6716765536816007168	0.729492	0.509796	0.134491
6716765559317340160	0.732941	0.513885	0.134552
6716765582304005120	0.733582	0.513397	0.134399
6716765605849016320	0.732605	0.510742	0.134552
6716765627564370944	0.732239	0.510254	0.134583
6716765650271862784	0.73056	0.508301	0.134644
6716765673022304256	0.732544	0.513031	0.134247
6716765695712616448	0.734131	0.512909	0.134583
6716765718265490432	0.72998	0.510101	0.134552
6716765741226385408	0.731781	0.509827	0.13446
6716765763667589120	0.73288	0.512054	0.134583
6716765785928404992	0.72937	0.507172	0.134705
6716765808369608704	0.730865	0.507019	0.134766
6716765831154410496	0.732605	0.51181	0.134613
6716765853329327104	0.731842	0.510162	0.134552
6716765875903674368	0.731049	0.510803	0.134613
6716765898598282240	0.729828	0.50824	0.134583
6716765921043780608	0.729919	0.507751	0.134521
6716765944056215552	0.731262	0.510742	0.134552
6716765967244744704	0.732819	0.510925	0.134613
6716765989514149888	0.731079	0.510498	0.134491
6716766012238821376	0.730255	0.509918	0.134583
6716766034735860736	0.73056	0.509247	0.134613
6716766057245784064	0.731689	0.510254	0.134583
6716766078424267776	0.728394	0.509247	0.134521
6716766101290673152	0.73053	0.509888	0.134521
6716766123624503296	0.734894	0.513641	0.134521
6716766146456549376	0.733551	0.511871	0.134735
6716766169108207616	0.731842	0.510254	0.134552
6716766191394792448	0.732422	0.514496	0.13443
6716766214286967808	0.730804	0.509979	0.134521
6716766237381007360	0.731323	0.511932	0.134491
6716766260273182720	0.732941	0.512909	0.134552
6716766282886185984	0.731476	0.51239	0.134369
6716766305928685568	0.730743	0.512054	0.13443
6716766328064947200	0.730042	0.51239	0.134583
6716766350145373184	0.733093	0.514191	0.134338
6716766371560080384	0.730774	0.511597	0.134521
6716766393850960896	0.730896	0.510712	0.134552
6716766416807561216	0.731201	0.51062	0.134735
6716766439218700288	0.733063	0.513092	0.134521
6716766461595480064	0.731262	0.511963	0.134644
6716766484302971904	0.730927	0.512512	0.134583
6716766506825780224	0.729309	0.506775	0.134552
6716766529773791232	0.730194	0.508606	0.134705
6716766552184930304	0.732513	0.512115	0.13446
6716766574712033280	0.731903	0.511322	0.134613
6716766597514014720	0.728912	0.510162	0.134521
6716766619405463552	0.732941	0.511169	0.134613
6716766641777947648	0.730103	0.511261	0.134552
6716766664305051648	0.731659	0.512238	0.134552
6716766687051198464	0.731689	0.513458	0.134308
6716766709823115264	0.728943	0.508575	0.134644
6716766732534901760	0.731293	0.511292	0.134491
6716766755422782464	0.730103	0.510498	0.134521
6716766777357180928	0.732269	0.513947	0.13443
6716766800481284096	0.730225	0.509369	0.134613
6716766822639021056	0.729248	0.510315	0.134583
6716766845196188672	0.731293	0.511993	0.13446
6716766868109839360	0.730927	0.510651	0.134583
6716766890297640960	0.72937	0.509918	0.134583
6716766912975068160	0.732758	0.513336	0.13443
6716766935643905024	0.730804	0.511047	0.13446
6716766958282678272	0.731567	0.511108	0.134491
6716766980689522688	0.73053	0.511322	0.134583
6716767003229510656	0.727844	0.50882	0.134613
6716767025984247808	0.732971	0.512238	0.13443
6716767048476991488	0.746338	0.513123	0.134796
6716767071094289408	0.730347	0.51178	0.134613
6716767093466773504	0.732788	0.510315	0.134491
6716767117355381760	0.729553	0.510529	0.13446
6716767138709958656	0.730469	0.507904	0.134552
6716767161271421952	0.731293	0.510895	0.134491
6716767183841475584	0.731842	0.511383	0.13446
6716767206338513920	0.733398	0.513123	0.134399
6716767230081093632	0.730164	0.51062	0.134613
6716767251637533696	0.729401	0.507446	0.134644
6716767274327846912	0.731445	0.512238	0.134521
6716767296889309184	0.729675	0.509857	0.134491
6716767319055635456	0.73175	0.508972	0.134552
6716767340582011904	0.730774	0.510406	0.134491
6716767363250849792	0.730652	0.509583	0.134583
6716767385580384256	0.732147	0.511322	0.134735
6716767408060242944	0.731995	0.509918	0.13443
6716767430750555136	0.730316	0.506927	0.134705
6716767453565421568	0.731689	0.509186	0.134674
6716767476015215616	0.729828	0.508392	0.134705
6716767498512253952	0.729645	0.510895	0.134491
6716767521318531072	0.731262	0.510742	0.134399
6716767543961597952	0.729187	0.510742	0.134552
6716767566742105088	0.733032	0.512695	0.134338
6716767588556243968	0.731415	0.511169	0.134674
6716767610975973376	0.73291	0.51358	0.134491
6716767633777954816	0.73349	0.514191	0.134338
6716767656395251712	0.730957	0.510742	0.134521
6716767679051204608	0.731384	0.512543	0.134491
6716767701599782912	0.729645	0.512299	0.134369
6716767724208490496	0.729767	0.512482	0.134521
6716767746864443392	0.730103	0.507996	0.134613
6716767769477445632	0.730469	0.510101	0.134399
6716767792107628544	0.730591	0.509338	0.134583
6716767814359854080	0.729004	0.508636	0.134705
6716767837647167488	0.730591	0.510254	0.13443
6716767860281645056	0.729218	0.510498	0.134552
6716767882722848768	0.729095	0.509552	0.134644
6716767904949304320	0.729584	0.509552	0.134613
6716767927351854080	0.729034	0.507202	0.134613
6716767949943382016	0.728882	0.510315	0.134613
6716767972689528832	0.733551	0.513275	0.134521
6716767995027653632	0.729156	0.510345	0.13446
6716768017610591232	0.730652	0.512634	0.134338
6716768040910789632	0.733856	0.513672	0.134521
6716768063072820224	0.730957	0.51178	0.134583
6716768085471075328	0.732635	0.513794	0.134369
6716768108165682176	0.730499	0.51001	0.134521
6716768130894649344	0.729675	0.51062	0.134491
6716768153567781888	0.729492	0.506989	0.134583
6716768176124949504	0.731171	0.511536	0.134521
6716768198682118144	0.727844	0.509583	0.134552
6716768221621537792	0.730316	0.511902	0.134583
6716768243985432576	0.729767	0.51059	0.134613
6716768266778824704	0.73056	0.510925	0.134583
6716768289391826944	0.731567	0.512817	0.134369
6716768312022009856	0.729279	0.510376	0.134644
6716768334531933184	0.73053	0.5112	0.134613
6716768357660332032	0.732941	0.513458	0.134338
6716768379822363648	0.731506	0.51181	0.134766
6716768402731719680	0.729004	0.508362	0.134705
6716768425091318784	0.73175	0.511993	0.134521
6716768447880415232	0.729828	0.509064	0.134583
6716768470347388928	0.731323	0.510406	0.134521
6716768492788593664	0.731079	0.509644	0.134491
6716768515362941952	0.731628	0.511871	0.134521
6716768537907224576	0.730896	0.509888	0.134552
6716768560979788800	0.730743	0.512115	0.134583
6716768583201949696	0.746735	0.514038	0.13446
6716768606923054080	0.731903	0.511353	0.134583
6716768628535329792	0.730194	0.512726	0.134399
6716768650778964992	0.730408	0.510223	0.134674
6716768673765629952	0.730164	0.511536	0.134766
6716768696271258624	0.731567	0.510132	0.134552
6716768718721052672	0.730621	0.512299	0.134613
6716768741505854464	0.728516	0.507477	0.134674
6716768763929878528	0.730408	0.509033	0.134491
6716768786499932160	0.730774	0.510834	0.134613
6716768808915365888	0.73172	0.510498	0.134613
6716768831730232320	0.731476	0.513031	0.134491
6716768853763415040	0.733124	0.513	0.13446
6716768876019935232	0.730896	0.510071	0.134613
6716768898654412800	0.732697	0.514557	0.134521
6716768921456394240	0.730347	0.509735	0.13446
6716768943828879360	0.732666	0.512665	0.134491
6716768966609385472	0.733063	0.51236	0.134644
6716768988715582464	0.732361	0.512726	0.134491
6716769011362945024	0.729065	0.510284	0.134644
6716769033937293312	0.72995	0.510956	0.134338
6716769056812289024	0.731598	0.513458	0.13446
6716769079090284544	0.731323	0.513489	0.134491
6716769101535782912	0.731628	0.513489	0.13443
6716769124505268224	0.730713	0.511047	0.134552
6716769146761788416	0.730499	0.511505	0.134491
6716769169769928704	0.72995	0.511658	0.134674
6716769192400111616	0.731567	0.511566	0.134644
6716769215236452352	0.730316	0.507477	0.134735
6716769236668339200	0.730316	0.510223	0.134583
6716769259478910976	0.729889	0.507233	0.134674
6716769282323842048	0.728973	0.509857	0.134674
6716769304700620800	0.729736	0.509979	0.134369
6716769327661516800	0.731659	0.511505	0.134521
6716769350300289024	0.729889	0.509674	0.134613
6716769372707133440	0.731842	0.512543	0.134583
6716769395302956032	0.730438	0.511322	0.134552
6716769417941729280	0.731293	0.510284	0.134583
6716769440228314112	0.731995	0.511536	0.134613
6716769462884267008	0.730499	0.51123	0.134674
6716769486317607936	0.72879	0.510986	0.134644
6716769507461732352	0.729248	0.510376	0.13443
6716769530474167296	0.731415	0.511169	0.13443
6716769552571773952	0.728271	0.508057	0.134613
6716769574729509888	0.72876	0.509552	0.134766
6716769597252318208	0.72876	0.510803	0.134521
6716769619624803328	0.731354	0.510345	0.134644
6716769642663008256	0.729462	0.508728	0.134583
6716769665108506624	0.730835	0.509094	0.134491
6716769687506761728	0.72876	0.506348	0.134613
6716769710325922816	0.730438	0.510925	0.134583
6716769732745652224	0.731476	0.50946	0.134583
6716769755238395904	0.728119	0.509094	0.134766
6716769777713958912	0.728394	0.506256	0.134644
6716769800266832896	0.730103	0.509399	0.134644
6716769823305036800	0.730774	0.509583	0.134552
6716769845724766208	0.732727	0.509705	0.134674
6716769867994172416	0.729614	0.5112	0.13446
6716769890834807808	0.73053	0.509521	0.13446
6716769913151458304	0.729889	0.510345	0.134491
6716769935639907328	0.730591	0.510254	0.134583
6716769958282974208	0.731018	0.510223	0.134583
6716769980981876736	0.731476	0.509399	0.134338
6716770003526160384	0.730011	0.510101	0.134552
6716770025353184256	0.730896	0.510742	0.13446
6716770047815862272	0.730255	0.512573	0.134491
6716770070613549056	0.731293	0.511047	0.13446
6716770093329631232	0.733154	0.512421	0.134552
6716770115676346368	0.731628	0.512299	0.134399
6716770138151909376	0.731995	0.512115	0.134583
6716770160687603712	0.731201	0.514191	0.13443
6716770183554009088	0.732208	0.511292	0.134583
6716770205140514816	0.731873	0.509674	0.13443
6716770227684798464	0.732544	0.511017	0.134521
6716770251105254400	0.731323	0.512634	0.134308
6716770273082602496	0.730255	0.510773	0.134674
6716770295656950784	0.730621	0.510925	0.134613
6716770318063795200	0.73053	0.509674	0.134613
6716770340981740544	0.731232	0.510254	0.134552
6716770363697822720	0.729248	0.510529	0.134521
6716770385743889408	0.731415	0.509918	0.134705
6716770408262403072	0.730255	0.509644	0.134369
6716770430922650624	0.730225	0.510376	0.134644
6716770453415394304	0.73233	0.512238	0.134521
6716770476011216896	0.731506	0.51181	0.134552
6716770498705824768	0.732086	0.510773	0.134521
6716770521331712000	0.730682	0.510406	0.134521
6716770543961894912	0.730164	0.510101	0.134552
6716770567012983808	0.732422	0.514435	0.134491
6716770589093410816	0.731659	0.510193	0.134613
6716770611573269504	0.732391	0.511108	0.134613
6716770634950776832	0.731354	0.511017	0.134491
6716770657671153664	0.729553	0.510071	0.134491
6716770680722243584	0.730408	0.509918	0.134399
6716770702875684864	0.729523	0.51004	0.134583
6716770725913889792	0.731873	0.512146	0.134369
6716770748140345344	0.731323	0.513611	0.13443
6716770770817772544	0.729553	0.510986	0.134583
6716770793344875520	0.728821	0.508759	0.134674
6716770815871979520	0.729553	0.5065	0.134705
6716770838622420992	0.731415	0.511719	0.134521
6716770861931208704	0.733093	0.513367	0.134338
6716770883784002560	0.727631	0.507019	0.134735
6716770906358350848	0.731995	0.511932	0.134521
6716770928623460352	0.731476	0.510406	0.13443
6716770951352427520	0.730835	0.509308	0.13446
6716770974145819648	0.730835	0.510468	0.134521
6716770996479648768	0.730377	0.511688	0.134644
6716771019118422016	0.731934	0.511475	0.134521
6716771041868863488	0.733093	0.513641	0.134521
6716771064142564352	0.732758	0.512207	0.134613
6716771085862213632	0.732086	0.512085	0.134766
6716771108788749312	0.72818	0.50882	0.134674
6716771131461880832	0.730621	0.510254	0.134552
6716771154152193024	0.731781	0.513428	0.13446
6716771176614872064	0.729462	0.509216	0.134674
6716771199090436096	0.731598	0.50882	0.134583
6716771221699143680	0.731567	0.511017	0.134491
6716771244264902656	0.732483	0.513123	0.134491
6716771267663884288	0.73053	0.511353	0.13446
6716771289499497472	0.73053	0.511749	0.134491
6716771310871255040	0.727448	0.508698	0.134552
6716771333333934080	0.728668	0.511597	0.134613
6716771356204635136	0.730316	0.51004	0.134644
6716771378611479552	0.731964	0.511566	0.134521
6716771401087043584	0.731995	0.512268	0.134674
6716771423850370048	0.732239	0.513611	0.134583
6716771446261509120	0.730927	0.51239	0.134613
6716771468681238528	0.731506	0.512115	0.134552
6716771491088082944	0.731262	0.511505	0.134491
6716771514027503616	0.729492	0.511688	0.134644
6716771536610441216	0.730347	0.510071	0.134613
6716771559184789504	0.733765	0.513306	0.134552
6716771582953138176	0.730316	0.509949	0.134583
6716771605540371456	0.731689	0.509064	0.134644
6716771627818366976	0.728394	0.506714	0.134705
6716771650315405312	0.730927	0.50943	0.134552
6716771673791696896	0.732086	0.512695	0.134644
6716771695614425088	0.730225	0.511292	0.134674
6716771718059924480	0.72876	0.507629	0.134583
6716771740754532352	0.72937	0.508911	0.134583
6716771763152786432	0.730103	0.509216	0.134399
6716771786186695680	0.731476	0.512115	0.134583
6716771808911368192	0.730347	0.507812	0.134705
6716771831077694464	0.728973	0.51062	0.134521
6716771853604797440	0.72998	0.505768	0.134613
6716771876174851072	0.731384	0.512024	0.134521
6716771898839393280	0.729675	0.507874	0.134613
6716771920331409408	0.730743	0.51001	0.13443
6716771943060376576	0.731232	0.507324	0.134674
6716771965656199168	0.73291	0.514282	0.134613
6716771989012231168	0.733063	0.512878	0.13446
6716772011380421632	0.73175	0.512695	0.134521
6716772033808740352	0.732147	0.512726	0.134521
6716772056894189568	0.72879	0.506958	0.134613
6716772079176479744	0.729828	0.508759	0.134613
6716772101647749120	0.730591	0.510529	0.134399
6716772124166262784	0.733643	0.513367	0.13443
6716772147204466688	0.731903	0.509979	0.134552
6716772169443807232	0.728973	0.511353	0.134644
6716772191829177344	0.729187	0.506287	0.134583
6716772214386344960	0.730896	0.509552	0.134552
6716772237299995648	0.729309	0.507843	0.134613
6716772259784150016	0.730133	0.510681	0.134552
6716772282255418368	0.732361	0.511292	0.134552
6716772305207724032	0.731964	0.511688	0.134521
6716772328778504192	0.731934	0.510712	0.134583
6716772351722219520	0.733307	0.514496	0.13443
6716772373729632256	0.728882	0.509705	0.134674
6716772396488664064	0.731506	0.509552	0.134521
6716772419234810880	0.729309	0.511047	0.134521
6716772441774798848	0.731476	0.511322	0.134644
6716772464237477888	0.730682	0.510223	0.134552
6716772486940675072	0.73172	0.512817	0.134247
6716772510266642432	0.730042	0.510742	0.134521
6716772532170975232	0.730927	0.511139	0.134644
6716772555050266624	0.728149	0.506653	0.134552
6716772577508649984	0.727966	0.5065	0.134735
6716772600456660992	0.730927	0.510101	0.134552
6716772622867800064	0.732391	0.512543	0.134613
6716772645497982976	0.730865	0.5112	0.13446
6716772668476057600	0.729553	0.510498	0.13443
6716772690659563520	0.728363	0.509308	0.134644
6716772713203847168	0.730225	0.508148	0.134766
6716772736340836352	0.731079	0.509155	0.134491
6716772759267371008	0.732971	0.514008	0.13446
6716772780909711360	0.72998	0.510742	0.134613
6716772803471174656	0.730316	0.511932	0.134552
6716772826118537216	0.732788	0.513428	0.134521
6716772848813144064	0.72876	0.50705	0.134521
6716772871469096960	0.732147	0.511841	0.134369
6716772894460056576	0.731415	0.513489	0.134491
6716772916566253568	0.72934	0.509735	0.134521
6716772939273745408	0.731995	0.513397	0.134521
6716772962376375296	0.730988	0.511719	0.134613
6716772984662960128	0.730011	0.508728	0.13446
6716773007159998464	0.729889	0.507782	0.134613
6716773029910440960	0.731628	0.508911	0.134613
6716773052330170368	0.72998	0.509186	0.134766
6716773075226640384	0.730377	0.51004	0.134613
6716773097736563712	0.733307	0.513855	0.134491
6716773120594379776	0.729462	0.512207	0.134552
6716773143112893440	0.730804	0.510315	0.134644
6716773165682947072	0.730957	0.511566	0.134491
6716773188317424640	0.731232	0.510468	0.134491
6716773210981966848	0.732422	0.51474	0.134369
6716773233440351232	0.729858	0.510834	0.134552
6716773256555865088	0.731262	0.51181	0.134827
6716773278868219904	0.731537	0.5112	0.13446
6716773301455453184	0.730011	0.510193	0.134338
6716773323922426880	0.730743	0.510864	0.134521
6716773346844666880	0.730316	0.511871	0.134399
6716773369131252736	0.732483	0.510406	0.134521
6716773392255356928	0.733704	0.513702	0.13446
6716773414679380992	0.731995	0.513977	0.134308
6716773437069045760	0.732147	0.513641	0.134369
6716773459385695232	0.730194	0.512939	0.134583
6716773482161906688	0.731079	0.51123	0.134583
6716773504757730304	0.731293	0.510864	0.134552
6716773527314897920	0.729736	0.511017	0.134674
6716773549927901184	0.730774	0.513428	0.134277
6716773572407759872	0.729614	0.510742	0.134644
6716773595145316352	0.729279	0.507599	0.134827
6716773617522096128	0.731293	0.510315	0.13446
6716773640646200320	0.730652	0.51178	0.134735
6716773663336512512	0.731262	0.510742	0.134521
6716773686344651776	0.730072	0.512177	0.134674
6716773709245417472	0.72995	0.510834	0.134491
6716773730870578176	0.728607	0.508698	0.134735
6716773754183660544	0.727814	0.505829	0.134613
6716773776642044928	0.72702	0.507843	0.134613
6716773798932924416	0.732758	0.511566	0.13446
6716773821404193792	0.727753	0.506653	0.134705
6716773844184699904	0.730957	0.510925	0.134552
6716773866793408512	0.731506	0.510864	0.134613
6716773889273267200	0.732208	0.511658	0.134613
6716773911980759040	0.729645	0.510437	0.134369
6716773934675365888	0.72937	0.51059	0.134796
6716773957142340608	0.730774	0.512085	0.13443
6716773979600723968	0.729889	0.510712	0.134613
6716774002424180736	0.730011	0.507812	0.134521
6716774024878269440	0.72879	0.510986	0.134369
6716774047250753536	0.73175	0.513428	0.134491
6716774070486526976	0.73053	0.510132	0.13446
6716774092627083264	0.731415	0.510864	0.134644
6716774115811316736	0.730713	0.513092	0.134338
6716774138308356096	0.730072	0.51001	0.134644
6716774160457501696	0.730499	0.512787	0.134399
6716774183710454784	0.731018	0.51297	0.134399
6716774206070054912	0.732025	0.510376	0.134766
6716774228008748032	0.733459	0.513458	0.134552
6716774250716239872	0.730743	0.510986	0.134705
6716774273105904640	0.72934	0.510132	0.134674
6716774295426849792	0.731323	0.51001	0.134521
6716774318413514752	0.730438	0.513123	0.134491
6716774340919142400	0.730316	0.510315	0.134491
6716774363175663616	0.732056	0.513336	0.13446
6716774385801550848	0.730499	0.511719	0.134491
6716774408345834496	0.731506	0.511261	0.134521
6716774431186470912	0.730865	0.512573	0.134674
6716774453425811456	0.73056	0.510773	0.134521
6716774476098944000	0.728973	0.508636	0.134857
6716774498754895872	0.729858	0.510742	0.134399
6716774521342129152	0.730438	0.510101	0.134491
6716774543774743552	0.72934	0.510345	0.134583
6716774566722753536	0.731934	0.51001	0.134399
6716774588859015168	0.72876	0.508026	0.134521
6716774611622341632	0.729309	0.509644	0.13446
6716774634067841024	0.730164	0.510651	0.134583
6716774656904181760	0.730621	0.510284	0.134552
6716774679478530048	0.729706	0.510956	0.134583
6716774701799475200	0.732239	0.511017	0.134674
6716774724395297792	0.731934	0.513519	0.134491
6716774746913811456	0.733826	0.515198	0.13443
6716774769788807168	0.731689	0.513336	0.13443
6716774792337385472	0.733246	0.513275	0.134521
6716774815169431552	0.730225	0.510223	0.134491
6716774838160391168	0.73288	0.512726	0.13443
6716774860184983552	0.731262	0.511688	0.134674
6716774882780807168	0.731537	0.510742	0.134644
6716774905127521280	0.730621	0.5112	0.134521
6716774927624560640	0.73053	0.510376	0.134552
6716774950323462144	0.729492	0.509491	0.134583
6716774972803321856	0.730103	0.508575	0.134827
6716774995373374464	0.730347	0.510406	0.134644
6716775018811011072	0.731964	0.513885	0.134338
6716775040689574912	0.729797	0.510162	0.134552
6716775063384181760	0.730804	0.510773	0.134674
6716775085971415040	0.731354	0.514221	0.134338
6716775108601596928	0.730896	0.510925	0.134735
6716775131072866304	0.731628	0.511688	0.134674
6716775153853372416	0.732605	0.513153	0.134491
6716775176870103040	0.730713	0.51123	0.134613
6716775199800933376	0.732086	0.512695	0.13443
6716775221902834688	0.729889	0.509888	0.134491
6716775244447118336	0.73233	0.510559	0.134552
6716775267532567552	0.730103	0.510681	0.13446
6716775290051081216	0.730377	0.511017	0.134521
6716775312599659520	0.729523	0.509155	0.134583
6716775335509014528	0.72998	0.510284	0.13446
6716775357696816128	0.729919	0.509766	0.134613
6716775380636235776	0.730652	0.510559	0.134521
6716775403047374848	0.730499	0.511475	0.134552
6716775425767752704	0.732178	0.513306	0.13446
6716775448616978432	0.732788	0.510773	0.134583
6716775471152671744	0.72937	0.507996	0.134705
6716775494598898688	0.731689	0.513275	0.13446
6716775516589130752	0.729736	0.511017	0.134521
6716775539455537152	0.730011	0.511963	0.134583
6716775562085719040	0.730225	0.510345	0.134521
6716775584449613824	0.73053	0.510956	0.134399
6716775606955242496	0.729004	0.5112	0.134338
6716775628657712128	0.730682	0.510925	0.134521
6716775650987247616	0.732056	0.513855	0.134583
6716775673531530240	0.732086	0.512787	0.134521
6716775695371439104	0.732117	0.511749	0.134399
6716775717932902400	0.732361	0.512695	0.134766
6716775740361222144	0.730225	0.509155	0.134491
6716775762025036800	0.72879	0.509003	0.134735
6716775785200679936	0.729156	0.507904	0.134796
6716775807706308608	0.728912	0.509369	0.13443
6716775829760965632	0.731171	0.511108	0.134613
6716775852253710336	0.72934	0.509155	0.134705
6716775875098641408	0.732422	0.513824	0.134308
6716775897668694016	0.732086	0.511658	0.134552
6716775920200092672	0.729706	0.510559	0.134399
6716775942465203200	0.730377	0.511688	0.134399
6716775965164104704	0.729767	0.508362	0.134735
6716775987661144064	0.731964	0.511597	0.13443
6716776010115232768	0.731201	0.51236	0.134521
6716776031358141440	0.731781	0.515259	0.134399
6716776054001208320	0.732635	0.512207	0.134613
6716776076644276224	0.728516	0.509064	0.134857
6716776099119840256	0.72937	0.508087	0.134552
6716776121642648576	0.728638	0.508087	0.134735
6716776144204111872	0.728119	0.508698	0.134491
6716776167031863296	0.730194	0.511597	0.134491
6716776189700700160	0.73291	0.514618	0.134491
6716776212322292736	0.731293	0.511108	0.13443
6716776234759201792	0.73111	0.510895	0.134552
6716776257316370432	0.728424	0.512421	0.134521
6716776280114057216	0.733551	0.511932	0.134552
6716776302795779072	0.729492	0.510986	0.134613
6716776325812508672	0.733307	0.513275	0.134552
6716776348197878784	0.732819	0.512299	0.134705
6716776370110801920	0.731842	0.512085	0.134491
6716776392921372672	0.73056	0.512024	0.13446
6716776414297424896	0.731598	0.510559	0.134521
6716776437378579456	0.730774	0.510315	0.134705
6716776459862732800	0.732635	0.509796	0.134308
6716776482415606784	0.732025	0.512115	0.134399
6716776505050084352	0.729187	0.509491	0.134552
6716776527328079872	0.730804	0.509399	0.134491
6716776550267499520	0.730042	0.511261	0.13446
6716776572850438144	0.731903	0.512817	0.134247
6716776595635238912	0.730896	0.510468	0.134705
6716776618291191808	0.730927	0.514038	0.134399
6716776640594957312	0.733673	0.513885	0.134521
6716776663972463616	0.729858	0.510284	0.13443
6716776687122337792	0.730316	0.509735	0.134369
6716776708975131648	0.730621	0.510773	0.134369
6716776731467875328	0.731567	0.511536	0.134369
6716776754308510720	0.730316	0.510712	0.134521
6716776776668110848	0.733154	0.514435	0.134491
6716776799384193024	0.734161	0.512848	0.134369
6716776822044440576	0.732605	0.514374	0.13443
6716776844816357376	0.731689	0.512024	0.13443
6716776867313395712	0.733093	0.512054	0.134552
6716776889879153664	0.731842	0.510986	0.134521
6716776912410552320	0.733337	0.51358	0.134399
6716776935238303744	0.727997	0.507965	0.134705
6716776958667350016	0.729919	0.50705	0.134583
6716776980915280896	0.729492	0.509521	0.134705
6716777003343599616	0.729858	0.509979	0.134521
6716777026197121024	0.730591	0.510498	0.134491
6716777049256800256	0.731995	0.511749	0.134613
6716777073312912384	0.73056	0.510406	0.134552
6716777095767001088	0.730255	0.511871	0.134583
6716777118650587136	0.730743	0.510681	0.134674
6716777141293654016	0.732269	0.510071	0.13443
6716777163825052672	0.728607	0.50766	0.134583
6716777186515364864	0.733795	0.511414	0.134552
6716777209218562048	0.732452	0.512878	0.13443
6716777231483672576	0.73172	0.512726	0.134338
6716777253993595904	0.730469	0.510803	0.134644
6716777276567944192	0.730377	0.509918	0.134674
6716777299258256384	0.729919	0.510803	0.134613
6716777321755295744	0.727966	0.506927	0.134674
6716777344411247616	0.729523	0.510803	0.134399
6716777367543942144	0.732422	0.513123	0.134491
6716777389392440320	0.730774	0.509949	0.134613
6716777412095637504	0.731537	0.510498	0.134521
6716777434498187264	0.734406	0.513763	0.13443
6716777455788340224	0.731232	0.510986	0.134613
6716777478560256000	0.730194	0.51178	0.134399
6716777500967100416	0.730743	0.511658	0.13446
6716777523537154048	0.732086	0.513123	0.134369
6716777546433624064	0.732208	0.513641	0.134186
6716777568806109184	0.730774	0.511993	0.134613
6716777591389046784	0.730377	0.509949	0.134583
6716777614281223168	0.732666	0.509247	0.134613
6716777636675182592	0.729675	0.508148	0.134674
6716777659421329408	0.730591	0.51123	0.134552
6716777682236195840	0.731659	0.511932	0.134613
6716777704840608768	0.728699	0.511688	0.134644
6716777727324762112	0.72998	0.510406	0.134644
6716777749516858368	0.732666	0.513	0.134552
6716777772370378752	0.731049	0.510284	0.134521
6716777794871712768	0.73111	0.51123	0.134521
6716777816690146304	0.733124	0.513306	0.134338
6716777838792048640	0.72995	0.512451	0.134491
6716777861422231552	0.730591	0.510895	0.134583
6716777884082478080	0.729889	0.511749	0.134583
6716777906274574336	0.730438	0.511383	0.134674
6716777928054353920	0.732239	0.513519	0.13443
6716777950675946496	0.731201	0.513733	0.134399
6716777973198754816	0.728516	0.506592	0.134613
6716777995910542336	0.729675	0.50705	0.134705
6716778018433350656	0.730652	0.510193	0.134766
6716778041553159168	0.732086	0.510925	0.134705
6716778063685126144	0.73056	0.509216	0.134613
6716778086671791104	0.731384	0.512939	0.134521
6716778108932605952	0.733002	0.51297	0.134521
6716778131438234624	0.732452	0.513214	0.134369
6716778153991108608	0.731934	0.510101	0.134674
6716778177540414464	0.733002	0.513855	0.13443
6716778200385345536	0.729004	0.509033	0.134644
6716778223268930560	0.732727	0.513	0.134491
6716778245838984192	0.732513	0.514221	0.134338
6716778268147044352	0.732117	0.510498	0.134705
6716778290828766208	0.730408	0.510254	0.134613
6716778313076697088	0.731201	0.511841	0.134613
6716778335290267648	0.729889	0.511871	0.134644
6716778358186738688	0.729401	0.511292	0.13446
6716778380675187712	0.730927	0.510468	0.134613
6716778403734866944	0.733612	0.51355	0.13443
6716778426137415680	0.729584	0.509888	0.134827
6716778448703174656	0.731049	0.509979	0.134705
